user_id,signup_date,email_domain,email_type,first_api_call_date,total_credit_spend_usd,days_active,primary_product,products_used,integration_method,purchased,purchase_date,became_sql,sql_date,monthly_usage_pattern
usr_08992,2025-11-27,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_08993,2025-09-07,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_08994,2026-01-10,protonmail.com,personal,2026-01-12,0.82,1,audio_intelligence,audio_intelligence,direct_api,False,,False,,[0.82]
usr_08995,2026-01-19,aiventures.ai,business,,0.0,0,,,none,False,,False,,[]
usr_08996,2026-03-01,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_08997,2026-01-05,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_08998,2025-12-16,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_08999,2025-10-19,bankone.com,business,,0.0,0,,,none,False,,False,,[]
usr_09000,2025-11-25,dataflow.io,business,,0.0,0,,,none,False,,False,,[]
usr_09001,2026-02-27,hotmail.com,personal,2026-02-27,31.79,2,voice_agent,voice_agent,direct_api,False,,False,,[31.79]
usr_09002,2025-09-07,dataflow.io,business,,0.0,0,,,none,False,,False,,[]
usr_09003,2026-02-11,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09004,2025-09-27,dataflow.io,business,2025-09-27,10.92,8,voice_agent,voice_agent,direct_api,False,,False,,"[2.59, 3.54, 1.86, 1.44, 1.49]"
usr_09005,2025-11-19,techcorp.io,business,,0.0,0,,,none,False,,False,,[]
usr_09006,2025-10-17,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09007,2026-02-18,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09008,2025-11-13,insuretech.co,business,,0.0,0,,,none,False,,False,,[]
usr_09009,2026-01-04,edtech.edu,business,,0.0,0,,,none,False,,False,,[]
usr_09010,2025-10-06,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09011,2026-01-21,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09012,2025-11-08,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09013,2025-11-13,outlook.com,personal,2025-11-16,3.53,2,tts,tts,sdk,False,,False,,"[0.84, 0.84, 1.85]"
usr_09014,2025-09-20,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09015,2026-01-31,insuretech.co,business,2026-01-31,3.0,2,stt,stt,console_only,False,,False,,[3.0]
usr_09016,2025-11-16,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09017,2026-02-19,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09018,2025-12-23,aol.com,personal,2025-12-24,0.51,1,tts,tts,direct_api,False,,False,,"[0.16, 0.35]"
usr_09019,2026-02-28,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09020,2025-12-11,aiventures.ai,business,2025-12-11,15.58,8,stt,stt,sdk,False,,False,,"[9.03, 6.55]"
usr_09021,2026-02-06,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09022,2025-12-01,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09023,2025-12-11,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09024,2025-09-24,analyticshub.io,business,,0.0,0,,,none,False,,False,,[]
usr_09025,2025-11-11,yahoo.com,personal,2025-11-13,238.38,29,stt,stt,sdk,False,,False,,"[112.48, 61.51, 64.39]"
usr_09026,2025-12-12,acme.com,business,,0.0,0,,,none,False,,False,,[]
usr_09027,2026-02-06,techcorp.io,business,,0.0,0,,,none,False,,False,,[]
usr_09028,2026-01-22,enterprise.co,business,2026-01-22,3.9,2,stt,stt,direct_api,False,,False,,[3.9]
usr_09029,2025-09-09,cloudops.com,business,,0.0,0,,,none,False,,False,,[]
usr_09030,2025-09-05,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09031,2026-01-30,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09032,2025-11-22,hotmail.com,personal,2025-12-05,58.76,8,tts,tts,direct_api,False,,False,,"[19.57, 12.87, 26.32]"
usr_09033,2026-02-26,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09034,2026-01-26,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09035,2025-11-08,analyticshub.io,business,,0.0,0,,,none,False,,False,,[]
usr_09036,2025-10-26,gmail.com,personal,2025-10-26,7.9,2,stt,stt,sdk,False,,False,,"[2.37, 2.64, 0.81, 2.08]"
usr_09037,2025-11-13,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09038,2025-12-30,aol.com,personal,2025-12-30,0.84,1,tts,tts,console_only,False,,False,,"[0.46, 0.38]"
usr_09039,2025-12-14,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09040,2025-10-31,yahoo.com,personal,2025-10-31,45.4,7,stt,stt,sdk,False,,False,,"[15.0, 13.18, 6.18, 11.04]"
usr_09041,2025-10-09,speechlab.com,business,,0.0,0,,,none,False,,False,,[]
usr_09042,2025-10-18,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09043,2026-02-26,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09044,2026-02-25,yahoo.com,personal,2026-02-25,0.86,1,stt,stt,console_only,False,,False,,[0.86]
usr_09045,2025-12-17,icloud.com,personal,2025-12-17,241.28,42,stt,stt,direct_api,False,,False,,"[84.19, 157.09]"
usr_09046,2026-01-01,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09047,2025-10-19,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09048,2025-12-19,hotmail.com,personal,2025-12-19,0.04,1,stt,stt,direct_api,False,,False,,"[0.02, 0.02]"
usr_09049,2026-01-09,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09050,2025-12-06,retailbrand.com,business,,0.0,0,,,none,False,,False,,[]
usr_09051,2026-01-03,hotmail.com,personal,2026-01-06,5.33,2,voice_agent,voice_agent,direct_api,False,,False,,[5.33]
usr_09052,2025-12-19,yahoo.com,personal,2025-12-25,4.57,2,stt,stt,direct_api,False,,False,,"[1.48, 3.09]"
usr_09053,2025-10-17,retailbrand.com,business,,0.0,0,,,none,False,,False,,[]
usr_09054,2025-10-19,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09055,2025-12-23,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09056,2026-01-15,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09057,2025-12-04,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09058,2025-09-14,devtools.dev,business,,0.0,0,,,none,False,,False,,[]
usr_09059,2025-09-05,protonmail.com,personal,2025-09-05,9.78,2,tts,tts,sdk,False,,False,,"[5.34, 1.39, 0.77, 1.27, 1.01]"
usr_09060,2026-01-11,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09061,2025-10-28,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09062,2025-09-07,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09063,2026-02-28,logistix.io,business,2026-02-28,0.92,1,tts,tts,console_only,False,,False,,[0.92]
usr_09064,2026-02-22,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09065,2026-02-14,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09066,2025-12-08,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09067,2025-11-19,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09068,2026-02-12,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09069,2025-10-04,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09070,2026-02-02,saasplatform.com,business,2026-02-05,0.3,1,stt,stt,console_only,False,,False,,[0.3]
usr_09071,2025-11-12,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09072,2025-11-05,icloud.com,personal,2025-11-05,0.69,1,tts,tts,direct_api,False,,False,,"[0.37, 0.08, 0.24]"
usr_09073,2025-11-07,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09074,2026-02-11,aol.com,personal,2026-02-11,1.82,2,voice_agent,voice_agent,direct_api,False,,False,,[1.82]
usr_09075,2026-02-20,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09076,2025-11-18,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09077,2025-10-29,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09078,2025-12-30,cloudops.com,business,2025-12-30,88.18,9,stt,stt,sdk,True,2026-01-01,False,,"[35.61, 52.57]"
usr_09079,2025-11-01,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09080,2026-02-06,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09081,2026-02-22,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09082,2025-10-09,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09083,2025-10-15,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09084,2026-01-24,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09085,2025-11-20,hotmail.com,personal,2025-11-20,0.44,1,tts,tts,direct_api,False,,False,,"[0.14, 0.13, 0.17]"
usr_09086,2025-11-12,audioproc.io,business,2025-11-12,308.77,18,voice_agent,voice_agent,sdk,False,,False,,"[124.0, 87.87, 96.9]"
usr_09087,2026-02-14,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09088,2026-02-09,yahoo.com,personal,2026-02-09,4.96,3,tts,tts,console_only,False,,False,,[4.96]
usr_09089,2025-12-05,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09090,2025-09-19,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09091,2025-12-31,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09092,2025-11-12,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09093,2025-12-15,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09094,2025-09-14,saasplatform.com,business,,0.0,0,,,none,False,,False,,[]
usr_09095,2025-11-25,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09096,2025-10-28,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09097,2025-11-24,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09098,2025-12-30,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09099,2025-12-16,mediagroup.net,business,,0.0,0,,,none,False,,False,,[]
usr_09100,2026-01-22,protonmail.com,personal,2026-01-22,0.24,1,stt,stt,console_only,False,,False,,[0.24]
usr_09101,2026-02-25,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09102,2025-09-06,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09103,2025-11-06,analyticshub.io,business,,0.0,0,,,none,False,,False,,[]
usr_09104,2026-02-22,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09105,2025-09-25,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09106,2025-11-06,aol.com,personal,2025-11-06,39.09,2,stt,stt,sdk,False,,False,,"[9.61, 16.8, 12.68]"
usr_09107,2025-10-29,yahoo.com,personal,2025-10-31,8.55,1,stt,stt,sdk,False,,False,,"[4.74, 2.26, 0.44, 1.11]"
usr_09108,2026-01-19,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09109,2025-09-20,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09110,2025-12-08,outlook.com,personal,2025-12-12,0.93,1,tts,tts,console_only,False,,False,,"[0.2, 0.73]"
usr_09111,2025-10-16,hotmail.com,personal,2025-10-18,11.63,11,stt,stt,sdk,False,,False,,"[4.73, 2.94, 1.99, 1.97]"
usr_09112,2025-10-08,outlook.com,personal,2025-10-09,0.71,1,stt,stt,direct_api,False,,False,,"[0.39, 0.17, 0.04, 0.11]"
usr_09113,2025-10-05,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09114,2025-11-23,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09115,2026-02-14,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09116,2025-12-14,nlpworks.com,business,,0.0,0,,,none,False,,False,,[]
usr_09117,2025-11-23,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09118,2025-09-14,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09119,2025-12-05,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09120,2025-09-27,saasplatform.com,business,,0.0,0,,,none,False,,False,,[]
usr_09121,2026-02-13,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09122,2025-12-28,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09123,2026-01-07,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09124,2025-10-14,yahoo.com,personal,2025-10-16,8.42,1,voice_agent,voice_agent,direct_api,False,,False,,"[4.51, 2.34, 0.63, 0.94]"
usr_09125,2025-09-18,voiceapp.ai,business,,0.0,0,,,none,False,,False,,[]
usr_09126,2026-01-17,saasplatform.com,business,,0.0,0,,,none,False,,False,,[]
usr_09127,2025-09-29,cloudops.com,business,2025-10-02,20.21,5,voice_agent,voice_agent,sdk,False,,False,,"[5.12, 8.89, 3.5, 0.61, 2.09]"
usr_09128,2025-09-23,edtech.edu,business,,0.0,0,,,none,False,,False,,[]
usr_09129,2025-12-12,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09130,2025-09-19,hotmail.com,personal,2025-09-20,50.34,20,stt,"stt,tts",sdk,True,2025-09-19,False,,"[29.68, 8.03, 4.65, 3.97, 4.01]"
usr_09131,2025-12-19,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09132,2025-11-11,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09133,2025-09-12,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09134,2025-09-19,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09135,2025-12-30,gmail.com,personal,2026-01-06,49.35,7,tts,tts,sdk,False,,False,,"[28.41, 20.94]"
usr_09136,2025-09-18,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09137,2026-01-05,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09138,2025-10-05,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09139,2026-01-12,gmail.com,personal,2026-01-15,27.57,12,stt,stt,direct_api,False,,False,,[27.57]
usr_09140,2026-01-16,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09141,2025-09-12,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09142,2025-12-29,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09143,2025-11-03,enterprise.co,business,,0.0,0,,,none,False,,False,,[]
usr_09144,2026-01-03,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09145,2026-01-05,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09146,2025-09-30,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09147,2025-12-21,buildco.dev,business,,0.0,0,,,none,False,,False,,[]
usr_09148,2026-02-24,mediagroup.net,business,,0.0,0,,,none,False,,False,,[]
usr_09149,2026-02-15,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09150,2026-02-23,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09151,2026-02-09,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09152,2026-01-26,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09153,2025-11-01,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09154,2025-10-29,techcorp.io,business,,0.0,0,,,none,False,,False,,[]
usr_09155,2026-02-02,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09156,2025-11-28,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09157,2025-11-19,hotmail.com,personal,2025-11-22,0.9,1,stt,stt,console_only,False,,False,,"[0.33, 0.26, 0.31]"
usr_09158,2025-11-13,outlook.com,personal,2025-11-13,0.59,1,stt,stt,direct_api,False,,False,,"[0.31, 0.07, 0.21]"
usr_09159,2026-02-20,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09160,2025-09-07,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09161,2025-09-02,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09162,2026-02-08,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09163,2025-12-22,hotmail.com,personal,2025-12-22,0.03,1,voice_agent,voice_agent,console_only,False,,False,,"[0.01, 0.02]"
usr_09164,2025-12-10,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09165,2026-01-12,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09166,2025-11-23,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09167,2025-11-22,protonmail.com,personal,2025-11-22,0.08,1,voice_agent,voice_agent,direct_api,False,,False,,"[0.02, 0.03, 0.03]"
usr_09168,2025-09-24,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09169,2026-01-28,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09170,2025-12-31,acme.com,business,,0.0,0,,,none,False,,False,,[]
usr_09171,2026-02-14,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09172,2025-10-05,protonmail.com,personal,2025-10-07,1.81,1,tts,tts,console_only,False,,False,,"[0.54, 0.45, 0.21, 0.61]"
usr_09173,2026-01-24,startupxyz.com,business,,0.0,0,,,none,False,,False,,[]
usr_09174,2026-02-21,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09175,2026-01-16,outlook.com,personal,2026-01-16,0.43,1,stt,stt,direct_api,False,,False,,[0.43]
usr_09176,2026-02-27,enterprise.co,business,,0.0,0,,,none,False,,False,,[]
usr_09177,2025-09-24,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09178,2026-01-17,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09179,2025-09-29,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09180,2026-01-22,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09181,2025-12-28,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09182,2025-10-16,hotmail.com,personal,2025-10-21,192.0,45,tts,tts,sdk,False,,False,,"[100.95, 24.03, 17.57, 49.45]"
usr_09183,2025-10-25,yahoo.com,personal,2025-10-26,8.35,4,voice_agent,voice_agent,direct_api,False,,False,,"[3.23, 3.01, 0.73, 1.38]"
usr_09184,2025-11-15,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09185,2025-12-04,aiventures.ai,business,2025-12-06,17.72,11,stt,stt,sdk,False,,False,,"[10.49, 7.23]"
usr_09186,2025-11-05,hotmail.com,personal,2025-11-18,42.37,4,stt,stt,direct_api,False,,False,,"[24.1, 5.55, 12.72]"
usr_09187,2025-10-08,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09188,2025-09-28,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09189,2025-09-03,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09190,2025-10-29,contactcenter.com,business,,0.0,0,,,none,False,,False,,[]
usr_09191,2025-10-23,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09192,2026-02-24,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09193,2025-10-25,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09194,2025-10-09,contactcenter.com,business,2025-10-09,1.51,4,tts,tts,sdk,False,,False,,"[0.33, 0.54, 0.14, 0.5]"
usr_09195,2026-02-13,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09196,2025-10-12,callbot.co,business,,0.0,0,,,none,False,,False,,[]
usr_09197,2025-12-14,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09198,2026-01-18,mediagroup.net,business,,0.0,0,,,none,False,,False,,[]
usr_09199,2026-01-11,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09200,2026-01-08,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09201,2025-12-25,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09202,2025-12-27,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09203,2025-11-12,hotmail.com,personal,2025-11-12,0.58,1,voice_agent,voice_agent,console_only,False,,False,,"[0.12, 0.23, 0.23]"
usr_09204,2025-12-30,healthtech.org,business,,0.0,0,,,none,False,,False,,[]
usr_09205,2025-11-05,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09206,2026-02-11,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09207,2025-12-28,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09208,2025-10-24,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09209,2025-09-28,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09210,2025-12-06,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09211,2025-09-14,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09212,2025-11-27,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09213,2025-10-19,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09214,2025-11-06,outlook.com,personal,2025-11-08,0.83,1,tts,tts,console_only,False,,False,,"[0.4, 0.14, 0.29]"
usr_09215,2026-02-18,protonmail.com,personal,2026-03-01,0.49,1,stt,stt,console_only,False,,False,,[0.49]
usr_09216,2025-10-13,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09217,2026-01-29,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09218,2025-11-30,dialogflow.dev,business,,0.0,0,,,none,False,,False,,[]
usr_09219,2025-09-06,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09220,2025-11-09,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09221,2026-02-27,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09222,2025-09-28,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09223,2025-12-13,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09224,2025-12-21,icloud.com,personal,2025-12-21,6.93,2,tts,tts,direct_api,False,,False,,"[4.06, 2.87]"
usr_09225,2025-12-29,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09226,2025-10-26,nlpworks.com,business,2025-10-28,2.34,2,stt,stt,console_only,False,,False,,"[1.35, 0.31, 0.38, 0.3]"
usr_09227,2025-12-30,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09228,2025-12-18,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09229,2025-10-31,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09230,2025-10-02,gmail.com,personal,2025-11-05,0.9,1,stt,stt,console_only,False,,False,,"[0.34, 0.33, 0.09, 0.07, 0.07]"
usr_09231,2026-01-10,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09232,2025-12-05,yahoo.com,personal,2025-12-07,0.52,1,stt,stt,console_only,False,,False,,"[0.26, 0.26]"
usr_09233,2026-01-18,insuretech.co,business,,0.0,0,,,none,False,,False,,[]
usr_09234,2025-09-28,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09235,2025-10-03,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09236,2025-09-27,aol.com,personal,2025-09-27,0.54,1,tts,tts,direct_api,False,,False,,"[0.28, 0.08, 0.05, 0.05, 0.08]"
usr_09237,2026-01-14,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09238,2025-11-11,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09239,2025-12-27,audioproc.io,business,,0.0,0,,,none,False,,False,,[]
usr_09240,2025-11-07,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09241,2025-10-02,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09242,2025-12-23,mediagroup.net,business,,0.0,0,,,none,False,,False,,[]
usr_09243,2025-10-08,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09244,2025-10-11,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09245,2025-12-25,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09246,2025-09-27,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09247,2026-01-15,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09248,2025-10-09,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09249,2025-09-09,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09250,2025-11-22,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09251,2025-09-10,hotmail.com,personal,2025-09-23,6.32,3,stt,stt,console_only,False,,False,,"[1.44, 2.09, 1.36, 0.81, 0.62]"
usr_09252,2026-01-27,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09253,2025-10-20,icloud.com,personal,2025-11-01,7.43,4,audio_intelligence,audio_intelligence,console_only,False,,False,,"[3.9, 1.41, 1.19, 0.93]"
usr_09254,2026-02-27,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09255,2025-10-19,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09256,2025-10-19,startupxyz.com,business,,0.0,0,,,none,False,,False,,[]
usr_09257,2025-12-06,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09258,2025-11-22,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09259,2025-10-08,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09260,2026-02-14,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09261,2026-02-17,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09262,2025-09-03,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09263,2025-11-13,acme.com,business,2025-11-20,17.09,4,tts,tts,direct_api,False,,False,,"[7.93, 2.05, 7.11]"
usr_09264,2025-10-16,protonmail.com,personal,2025-10-17,41.76,8,tts,tts,sdk,False,,False,,"[17.19, 13.66, 3.2, 7.71]"
usr_09265,2025-10-09,healthtech.org,business,2025-10-23,381.95,16,stt,"stt,voice_agent",direct_api,True,2025-11-03,False,,"[111.67, 123.34, 87.98, 58.96]"
usr_09266,2026-01-16,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09267,2025-10-08,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09268,2025-11-23,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09269,2025-09-02,analyticshub.io,business,,0.0,0,,,none,False,,False,,[]
usr_09270,2025-11-16,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09271,2025-09-11,aol.com,personal,2025-09-11,0.81,1,stt,stt,console_only,False,,False,,"[0.22, 0.18, 0.21, 0.11, 0.09]"
usr_09272,2025-09-28,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09273,2025-11-13,devtools.dev,business,,0.0,0,,,none,False,,False,,[]
usr_09274,2025-12-05,acme.com,business,2025-12-05,57.9,7,stt,stt,sdk,False,,False,,"[27.37, 30.53]"
usr_09275,2026-01-08,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_09276,2025-11-21,healthtech.org,business,2025-11-21,161.76,12,stt,stt,direct_api,False,,False,,"[71.16, 48.82, 41.78]"
usr_09277,2025-09-01,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
